task_id,task_type,difficulty,episode_id,true_next_strain,true_next_resistance,recent_actions,current_strain,true_current_fatigue,future_actions,true_future_strain,true_future_resistance
R_hard_044,rollout,hard,E_hard_008,,,,,,"[-0.0046, 0.0275, -0.0499, 0.0327, 0.0598, -0.0191, 0.0358, -0.0454, 0.0825, 0.0298, 0.0773, 0.0252, -0.0559, -0.0308, -0.0296, 0.0776, 0.0002, -0.0472, 0.0848, -0.0441, 0.0058, 0.0345, -0.0476, -0.0003, 0.0272, -0.0549, 0.0241, -0.0558, 0.0505, -0.0523]","[0.28750000000000003, 0.31500000000000006, 0.26510000000000006, 0.29780000000000006, 0.3576000000000001, 0.3385000000000001, 0.3743000000000001, 0.3289000000000001, 0.4, 0.4, 0.4, 0.4, 0.3441, 0.3133, 0.2837, 0.3613, 0.3615, 0.31429999999999997, 0.39909999999999995, 0.355, 0.3608, 0.3953, 0.3477, 0.3474, 0.3746, 0.3197, 0.3438, 0.288, 0.33849999999999997, 0.28619999999999995]","[224.72294310368912, 240.14359672108168, 229.95859078948655, 247.07011874768935, 278.011528403674, 278.11937974069616, 300.7575076184676, 291.7629381155708, 333.7229090394158, 345.9472374606068, 364.55058437460076, 376.118572569853, 360.3278880511854, 352.96076618501235, 344.87926920621976, 392.18292213516287, 398.8531889010041, 383.38068960869816, 438.8780510567548, 425.08883076481, 434.9437367585623, 463.25056636957635, 446.25317548540283, 452.0499019304531, 475.7591020701081, 452.87457793902433, 473.7364619108531, 448.47015542622444, 486.2580642309776, 460.8274]"
R_hard_045,rollout,hard,E_hard_009,,,,,,"[-0.0296, -0.0275, 0.0301, -0.0473, 0.0848, -0.0441, 0.0358, -0.0454, -0.0475, 0.0548, -0.0277, 0.0502, -0.0559, 0.0742, 0.0254, 0.0526, -0.0498, -0.0222, -0.0202, 0.0609, -0.0442, -0.0455, 0.0324, -0.0003, 0.0272, -0.0549, -0.0059, 0.0492, -0.0295, -0.0023]","[0.3396, 0.3121, 0.3422, 0.2949, 0.3797, 0.3356, 0.3714, 0.326, 0.2785, 0.33330000000000004, 0.30560000000000004, 0.35580000000000006, 0.29990000000000006, 0.37410000000000004, 0.3995, 0.4, 0.3502, 0.328, 0.3078, 0.3687, 0.3245, 0.279, 0.3114, 0.3111, 0.3383, 0.2834, 0.27749999999999997, 0.3267, 0.2972, 0.2949]","[299.62415691682304, 296.60616784613165, 318.93635491373783, 307.55011980080275, 360.7940032998863, 350.9483055536814, 379.4371552382909, 367.5105126299261, 352.2747064567073, 390.3233001357606, 383.8207784799122, 421.6651005612297, 401.1490342412085, 456.02892468412807, 482.6285463099911, 502.13195762866405, 483.3992699514775, 478.0211094425226, 472.2106, 504.3049000000001, 481.0115, 457.033, 474.1078, 473.9497, 488.2841, 459.3518, 456.24249999999995, 482.1709000000001, 466.62440000000004, 465.41229999999996]"
R_hard_046,rollout,hard,E_hard_010,,,,,,"[0.0504, -0.0025, 0.0001, 0.0327, 0.0598, 0.0609, -0.0442, 0.0046, -0.0475, 0.0798, -0.0027, -0.0298, -0.0559, -0.0058, 0.0504, -0.0524, -0.0498, 0.0828, 0.0348, -0.0441, -0.0442, 0.0845, 0.0324, -0.0003, -0.0278, -0.0549, -0.0559, 0.0492, -0.0545, -0.0523]","[0.3877601219090924, 0.3852601219090924, 0.3853601219090924, 0.4, 0.4, 0.4, 0.3558, 0.3604, 0.3129, 0.3927, 0.39, 0.3602, 0.3043, 0.2985, 0.3489, 0.2965, 0.24669999999999997, 0.32949999999999996, 0.36429999999999996, 0.32019999999999993, 0.2759999999999999, 0.36049999999999993, 0.3928999999999999, 0.3925999999999999, 0.3647999999999999, 0.3098999999999999, 0.2539999999999999, 0.3031999999999999, 0.24869999999999992, 0.1963999999999999]","[337.69323671703137, 348.2326470823686, 359.7035036668152, 384.02521100372684, 408.3818324266936, 432.9214096860115, 422.4780432339864, 435.2038971841271, 419.8306756709896, 484.7075432100278, 494.8139313396603, 488.90505778379554, 465.70434409538814, 467.3095, 493.8703, 466.25550000000004, 440.0109, 483.64649999999995, 501.9861000000001, 478.7453999999999, 455.452, 499.9835, 517.0582999999999, 516.9002, 502.2496, 473.3173, 443.85799999999995, 469.78639999999996, 441.0648999999999, 413.5027999999999]"
R_hard_047,rollout,hard,E_hard_011,,,,,,"[-0.0296, 0.0525, -0.0499, -0.0473, 0.0348, -0.0441, 0.0058, 0.0846, -0.0475, -0.0252, 0.0523, -0.0298, 0.0491, -0.0308, 0.0254, -0.0524, 0.0302, 0.0028, 0.0598, -0.0191, 0.0058, -0.0455, -0.0476, -0.0503, 0.0522, -0.0049, 0.0491, -0.0558, 0.0755, 0.0277]","[0.3047515525192797, 0.3572515525192797, 0.3073515525192797, 0.2600515525192797, 0.2948515525192797, 0.2507515525192797, 0.25655155251927975, 0.34115155251927975, 0.29365155251927977, 0.26845155251927977, 0.3207515525192798, 0.2909515525192798, 0.34005155251927977, 0.30925155251927977, 0.33465155251927975, 0.28225155251927975, 0.31245155251927975, 0.3152515525192798, 0.3750515525192798, 0.3559515525192798, 0.3617515525192798, 0.31625155251927983, 0.26865155251927986, 0.21835155251927985, 0.27055155251927987, 0.26565155251927985, 0.31475155251927983, 0.2589515525192798, 0.3344515525192798, 0.36215155251927983]","[277.9296925801845, 310.51377490519934, 299.4431708781761, 286.9907169142834, 308.9992110156904, 296.54298381786657, 302.9331861213593, 353.5223759045129, 340.02921227482125, 334.04231614467415, 368.5343412983006, 361.01032787699427, 395.79329635546605, 387.93204180896123, 409.5645374928979, 390.1456983139776, 413.9446593550313, 421.49065242097134, 467.6052107797792, 465.7209059350888, 477.4320238754171, 459.7192328113678, 438.66092757924514, 414.12379256041163, 452.27831346682865, 449.99836817766044, 475.87406817766055, 446.4674681776605, 486.25596817766046, 500.85386817766044]"
R_hard_048,rollout,hard,E_hard_012,,,,,,"[-0.0296, 0.0275, -0.0249, 0.0327, -0.0202, 0.0059, -0.0442, 0.0346, -0.0225, 0.0798, -0.0027, -0.0548, 0.0491, 0.0492, -0.0546, -0.0524, -0.0498, -0.0472, 0.0848, 0.0859, -0.0442, 0.0345, -0.0476, 0.0547, 0.0272, -0.0299, -0.0559, 0.0492, 0.0755, -0.0523]","[0.29471022479600223, 0.32221022479600225, 0.2973102247960023, 0.3300102247960023, 0.3098102247960023, 0.3157102247960023, 0.2715102247960023, 0.3061102247960023, 0.2836102247960023, 0.36341022479600227, 0.3607102247960023, 0.3059102247960023, 0.35501022479600225, 0.4, 0.34540000000000004, 0.29300000000000004, 0.24320000000000003, 0.19600000000000004, 0.28080000000000005, 0.3667, 0.3225, 0.357, 0.3094, 0.3641, 0.3913, 0.3614, 0.3055, 0.3547, 0.4, 0.3477]","[264.5701492390571, 282.05453502620077, 278.75821584506105, 299.31690857582936, 297.6171649203149, 305.6179412662141, 293.92076102119034, 315.17177900256337, 311.06174127750523, 357.86018014223816, 363.83815753354236, 347.0561841091578, 379.68373559050167, 413.63480389039694, 396.400918611201, 377.76309812561306, 358.31535059224217, 338.4279597587904, 389.6520458362627, 447.38433332386927, 431.3358816993982, 459.1812821417838, 440.10133462579597, 481.5614666160175, 507.3703768073921, 498.1666802208022, 470.99850000000004, 496.92690000000005, 520.8000000000001, 493.23789999999997]"
R_hard_049,rollout,hard,E_hard_013,,,,,,"[-0.0046, 0.0275, -0.0499, 0.0827, -0.0452, -0.0191, 0.0858, -0.0454, 0.0825, 0.0298, -0.0527, -0.0048, -0.0059, 0.0242, 0.0254, 0.0276, 0.0002, -0.0222, 0.0048, 0.0859, 0.0058, 0.0045, -0.0226, 0.0297, 0.0772, -0.0549, -0.0559, 0.0492, -0.0295, 0.0527]","[0.27630000000000005, 0.30380000000000007, 0.25390000000000007, 0.33660000000000007, 0.29140000000000005, 0.27230000000000004, 0.35810000000000003, 0.31270000000000003, 0.39520000000000005, 0.4, 0.34730000000000005, 0.3425, 0.3366, 0.3608, 0.3862, 0.4, 0.4, 0.3778, 0.38260000000000005, 0.4, 0.4, 0.4, 0.3774, 0.4, 0.4, 0.3451, 0.2892, 0.33840000000000003, 0.30890000000000006, 0.36160000000000003]","[272.0845467002687, 291.70352907885746, 278.8565353612041, 328.762413715164, 317.8109363771106, 315.3919477796753, 371.3462902073481, 359.5176126972988, 418.9651129920612, 437.904510847801, 421.95070334847327, 427.72499024872366, 432.6044934584622, 457.28202246569026, 484.6118562221254, 507.8143365932934, 518.9562384440671, 509.1006, 511.6302, 520.8000000000001, 520.8000000000001, 520.8000000000001, 508.88980000000004, 520.8000000000001, 520.8000000000001, 491.8677, 462.4084000000001, 488.3368, 472.7903, 500.56320000000005]"
R_hard_050,rollout,hard,E_hard_014,,,,,,"[0.0504, 0.0275, 0.0001, 0.0027, -0.0202, -0.0191, 0.0608, 0.0346, -0.0225, -0.0252, -0.0527, -0.0298, -0.0309, 0.0242, 0.0754, -0.0274, 0.0002, -0.0222, 0.0048, 0.0859, -0.0192, 0.0345, 0.0324, -0.0503, -0.0028, 0.0751, -0.0309, -0.0558, 0.0755, 0.0527]","[0.335969644111045, 0.36346964411104504, 0.36356964411104503, 0.366269644111045, 0.346069644111045, 0.326969644111045, 0.38776964411104503, 0.4, 0.3775, 0.3523, 0.2996, 0.2698, 0.23889999999999997, 0.2631, 0.3385, 0.31110000000000004, 0.3113, 0.2891, 0.29390000000000005, 0.3798, 0.36060000000000003, 0.3951, 0.4, 0.3497, 0.3469, 0.4, 0.36910000000000004, 0.3133, 0.38880000000000003, 0.4]","[303.27797775645575, 325.87481883692, 334.7630376604315, 345.13768846504604, 345.5032426362294, 345.15432997978604, 388.8337212796081, 410.5551958347745, 410.2984791510794, 407.3063505222195, 389.2180182174549, 379.8936610032481, 368.6366918097322, 387.0150517365981, 441.2358580458116, 433.6942428940654, 439.81328428250856, 433.5113844856979, 441.8086785613451, 509.2086657013136, 500.03620000000006, 518.2177, 520.8000000000001, 494.29189999999994, 492.81629999999996, 520.8000000000001, 504.51570000000004, 475.1091, 514.8976, 520.8000000000001]"
R_hard_051,rollout,hard,E_hard_015,,,,,,"[-0.0046, 0.0775, -0.0249, 0.0027, 0.0598, -0.0441, -0.0192, 0.0596, -0.0225, 0.0548, 0.0523, -0.0548, 0.0491, 0.0492, 0.0254, -0.0024, 0.0002, 0.0028, 0.0048, -0.0441, 0.0858, 0.0045, 0.0324, -0.0253, -0.0528, -0.0299, 0.0241, 0.0242, -0.0295, -0.0023]","[0.2262972753219924, 0.3037972753219924, 0.27889727532199243, 0.2815972753219924, 0.34139727532199243, 0.29729727532199246, 0.27809727532199247, 0.33769727532199245, 0.31519727532199243, 0.36999727532199245, 0.4, 0.3452, 0.3943, 0.4, 0.4, 0.3976, 0.3978, 0.4, 0.4, 0.3559, 0.4, 0.4, 0.4, 0.37470000000000003, 0.3219, 0.29200000000000004, 0.31610000000000005, 0.34030000000000005, 0.3108000000000001, 0.30850000000000005]","[243.65898127840975, 284.0927092927934, 280.6581710628385, 286.61663023344414, 322.9821615561707, 312.81564538973583, 310.475460155329, 348.23329295662364, 345.76503529131475, 384.2161878033238, 415.0854417351247, 399.1744171409275, 438.1190469683934, 458.9504881402598, 473.281686855417, 482.0995995059514, 492.2196765535527, 503.87641233593627, 514.7578341064287, 497.55929999999995, 520.8000000000001, 520.8000000000001, 520.8000000000001, 507.46689999999995, 479.64129999999994, 463.88399999999996, 476.5847000000001, 489.3381, 473.7916000000001, 472.57950000000005]"
R_hard_052,rollout,hard,E_hard_016,,,,,,"[-0.0296, -0.0025, -0.0249, -0.0473, -0.0452, 0.0609, 0.0858, -0.0454, 0.0575, 0.0298, 0.0273, -0.0298, -0.0059, -0.0058, 0.0504, -0.0524, 0.0552, -0.0472, 0.0348, -0.0441, -0.0442, -0.0455, 0.0324, -0.0003, -0.0278, 0.0251, 0.0241, 0.0742, 0.0505, -0.0023]","[0.3390327318732911, 0.3365327318732911, 0.3116327318732911, 0.2643327318732911, 0.2191327318732911, 0.2800327318732911, 0.3658327318732911, 0.3204327318732911, 0.3779327318732911, 0.4, 0.4, 0.37020000000000003, 0.3643, 0.35850000000000004, 0.4, 0.3476, 0.4, 0.3528, 0.3876, 0.3435, 0.2993, 0.2538, 0.2862, 0.2859, 0.2581, 0.2832, 0.3073, 0.3815, 0.4, 0.3977]","[273.47783034333986, 279.2110604356509, 277.01097744148717, 265.820157040747, 253.51665078419038, 284.9446874567255, 333.4001841766472, 322.9768608297053, 360.1860074946228, 382.1780444533512, 395.54688793016163, 391.18159688736586, 396.2781601513284, 401.1031883345344, 435.51626477049666, 418.66636990303135, 459.6392367431979, 444.1329826822133, 474.31525855574944, 458.9060032887904, 441.35106725400595, 421.2252732147426, 446.0032678403198, 450.04198737713125, 438.54868202303555, 458.99845277185983, 471.94710000000003, 511.0505, 520.8000000000001, 519.5879]"
R_hard_053,rollout,hard,E_hard_017,,,,,,"[-0.0296, 0.0275, -0.0499, -0.0223, -0.0452, 0.0859, 0.0358, 0.0596, 0.0575, 0.0798, -0.0527, 0.0502, -0.0059, -0.0308, -0.0046, -0.0274, -0.0498, 0.0028, -0.0452, 0.0359, 0.0858, 0.0045, -0.0226, -0.0253, 0.0272, -0.0549, 0.0741, -0.0558, 0.0505, 0.0277]","[0.33914201409802597, 0.366642014098026, 0.316742014098026, 0.294442014098026, 0.24924201409802602, 0.335142014098026, 0.370942014098026, 0.4, 0.4, 0.4, 0.34730000000000005, 0.3975000000000001, 0.39160000000000006, 0.36080000000000007, 0.35620000000000007, 0.3288000000000001, 0.2790000000000001, 0.2818000000000001, 0.23660000000000012, 0.27250000000000013, 0.3583000000000001, 0.3628000000000001, 0.3402000000000001, 0.3149000000000001, 0.3421000000000001, 0.2872000000000001, 0.3613000000000001, 0.3055000000000001, 0.3560000000000001, 0.3837000000000001]","[276.43365826831115, 296.8620851547325, 286.6196869302677, 284.1514799062857, 272.19991395558276, 319.3765208144925, 345.3826037582909, 374.7762698872332, 393.33000590173447, 415.3774525532061, 399.14347206528174, 437.70661422975746, 443.8432902223246, 436.6629594025068, 441.6308111363421, 434.1925631353002, 413.4880011650531, 419.19908975928536, 398.80044986339163, 424.7246109153149, 487.29886868278635, 497.66562500707926, 489.2854000000001, 475.95230000000004, 490.28670000000005, 461.35440000000006, 500.40510000000006, 470.9985000000001, 497.612, 512.2099000000001]"
